timestamp,n_qubits,encoding,encoding_reps,optimizer,n_train,n_test,maxiter,autoencoder_epochs,autoencoder_batch_size,train_seconds,accuracy,balanced_accuracy,kappa,precision,recall,f1,tn,fp,fn,tp,
2026-04-17T11:25:32,2,pauli_x,1,cobyla,700,300,40,20,32,53.84064590000344,0.47,0.46875,-0.06255012028869289,0.44680851063829785,0.4375,0.4421052631578947,78,78,81,63,
2026-04-17T11:26:05,2,pauli_x,1,adam,700,300,40,20,32,32.38555080000151,0.51,0.5122863247863247,0.024422617467480756,0.49101796407185627,0.5694444444444444,0.5273311897106109,71,85,62,82,
2026-04-17T11:27:10,2,pauli_x,2,cobyla,700,300,40,20,32,64.40318879999904,0.4766666666666667,0.4722222222222222,-0.05595910680656435,0.4444444444444444,0.3611111111111111,0.39846743295019155,91,65,92,52,
2026-04-17T11:49:43,2,pauli_x,2,adam,700,300,40,20,32,1352.0933631999978,0.5166666666666667,0.5200320512820513,0.039735099337748325,0.49714285714285716,0.6041666666666666,0.5454545454545454,68,88,57,87,
2026-04-17T11:50:53,2,pauli_x,3,cobyla,700,300,40,20,32,69.23695589999988,0.49,0.4903846153846154,-0.01918465227817734,0.47058823529411764,0.5,0.48484848484848486,75,81,72,72,
2026-04-17T12:16:09,2,pauli_x,3,adam,700,300,40,20,32,1514.9911226000004,0.49333333333333335,0.484241452991453,-0.032047800108636615,0.45121951219512196,0.2569444444444444,0.3274336283185841,111,45,107,37,
2026-04-17T12:17:00,2,pauli_y,1,cobyla,700,300,40,20,32,50.06334960000095,0.6033333333333334,0.6087072649572649,0.21483240960675642,0.5661375661375662,0.7430555555555556,0.6426426426426426,74,82,37,107,
2026-04-17T12:35:47,2,pauli_y,1,adam,700,300,40,20,32,1126.1669838999987,0.59,0.5964209401709402,0.19015011851461683,0.5532994923857868,0.7569444444444444,0.6392961876832844,68,88,35,109,
2026-04-17T12:36:47,2,pauli_y,2,cobyla,700,300,40,20,32,59.616444299997966,0.5166666666666667,0.49759615384615385,-0.00499029664541184,0.42857142857142855,0.020833333333333332,0.039735099337748346,152,4,141,3,
2026-04-17T12:58:52,2,pauli_y,2,adam,700,300,40,20,32,1323.5499143000015,0.52,0.5,0.0,0.0,0.0,0.0,156,0,144,0,
2026-04-17T13:00:02,2,pauli_y,3,cobyla,700,300,40,20,32,69.16084609999962,0.5966666666666667,0.6014957264957265,0.20079260237780716,0.5621621621621622,0.7222222222222222,0.6322188449848024,75,81,40,104,
2026-04-17T13:25:21,2,pauli_y,3,adam,700,300,40,20,32,1518.4345436000003,0.5833333333333334,0.5886752136752137,0.17524412773818954,0.5502645502645502,0.7222222222222222,0.6246246246246246,71,85,40,104,
2026-04-17T13:26:07,2,z_feature_map,1,cobyla,700,300,40,20,32,45.32536020000043,0.5466666666666666,0.5480769230769231,0.09574468085106391,0.525,0.5833333333333334,0.5526315789473685,80,76,60,84,
2026-04-17T13:43:24,2,z_feature_map,1,adam,700,300,40,20,32,1036.3294147000015,0.5333333333333333,0.5341880341880342,0.06815761448349311,0.5128205128205128,0.5555555555555556,0.5333333333333333,80,76,64,80,
2026-04-17T13:44:15,2,z_feature_map,2,cobyla,700,300,40,20,32,50.38305799999944,0.47333333333333333,0.4724893162393162,-0.05502136752136755,0.4513888888888889,0.4513888888888889,0.4513888888888889,77,79,79,65,
2026-04-17T14:03:19,2,z_feature_map,2,adam,700,300,40,20,32,1142.6465181999993,0.52,0.5248397435897436,0.04912836767036444,0.5,0.6458333333333334,0.5636363636363636,63,93,51,93,
2026-04-17T14:04:15,2,z_feature_map,3,cobyla,700,300,40,20,32,55.34520419999899,0.5166666666666667,0.5211004273504274,0.04176579434311389,0.4972677595628415,0.6319444444444444,0.5565749235474006,64,92,53,91,
2026-04-17T14:25:08,2,z_feature_map,3,adam,700,300,40,20,32,1252.1319130999982,0.51,0.49225427350427353,-0.016035388443461418,0.4117647058823529,0.04861111111111111,0.08695652173913043,146,10,137,7,
2026-04-17T14:25:57,2,zz_feature_map_linear,1,cobyla,700,300,40,20,32,48.975574099997175,0.5333333333333333,0.5344551282051282,0.06865353911655137,0.5126582278481012,0.5625,0.5364238410596026,79,77,63,81,
2026-04-17T14:44:28,2,zz_feature_map_linear,1,adam,700,300,40,20,32,1110.2350752999992,0.5266666666666666,0.5280448717948718,0.05585106382978722,0.50625,0.5625,0.5328947368421053,77,79,63,81,
2026-04-17T14:45:27,2,zz_feature_map_linear,2,cobyla,700,300,40,20,32,57.819336500000645,0.5266666666666666,0.5285790598290598,0.05685441020191284,0.5060975609756098,0.5763888888888888,0.538961038961039,75,81,61,83,
2026-04-17T15:07:04,2,zz_feature_map_linear,2,adam,700,300,40,20,32,1296.0128056999965,0.49666666666666665,0.5,0.0,0.48,0.5833333333333334,0.5266457680250783,65,91,60,84,
2026-04-17T15:08:11,2,zz_feature_map_linear,3,cobyla,700,300,40,20,32,66.40779190000467,0.4533333333333333,0.452724358974359,-0.0945008008542445,0.4315068493150685,0.4375,0.43448275862068964,73,83,81,63,
2026-04-17T15:32:47,2,zz_feature_map_linear,3,adam,700,300,40,20,32,1474.3919357999985,0.49333333333333335,0.48664529914529914,-0.027027027027026973,0.46,0.3194444444444444,0.3770491803278688,102,54,98,46,
2026-04-17T15:33:36,2,zz_feature_map_full,1,cobyla,700,300,40,20,32,48.92493900000409,0.5366666666666666,0.5381944444444444,0.07604360542408928,0.515527950310559,0.5763888888888888,0.5442622950819672,78,78,61,83,
2026-04-17T15:52:08,2,zz_feature_map_full,1,adam,700,300,40,20,32,1111.2677849999964,0.42,0.4190705128205128,-0.16185897435897445,0.3958333333333333,0.3958333333333333,0.3958333333333333,69,87,87,57,
2026-04-17T15:53:07,2,zz_feature_map_full,2,cobyla,700,300,40,20,32,57.703710999994655,0.5233333333333333,0.5251068376068376,0.049960138187616354,0.5030674846625767,0.5694444444444444,0.5342019543973942,75,81,62,82,
2026-04-17T16:14:42,2,zz_feature_map_full,2,adam,700,300,40,20,32,1294.679618299997,0.49,0.49332264957264954,-0.013245033112582849,0.4742857142857143,0.5763888888888888,0.5203761755485894,64,92,61,83,
2026-04-17T16:15:49,2,zz_feature_map_full,3,cobyla,700,300,40,20,32,66.20765160000155,0.4666666666666667,0.46607905982905984,-0.06780565936999472,0.4452054794520548,0.4513888888888889,0.4482758620689655,75,81,79,65,
2026-04-17T16:40:25,2,zz_feature_map_full,3,adam,700,300,40,20,32,1475.059152599999,0.47,0.46260683760683763,-0.0757780784844384,0.42105263157894735,0.2777777777777778,0.33472803347280333,101,55,104,40,
2026-04-17T16:42:39,4,pauli_x,1,cobyla,700,300,40,20,32,128.18847300000198,0.5066666666666667,0.5069444444444444,0.013859275053304976,0.4868421052631579,0.5138888888888888,0.5,78,78,70,74,
2026-04-17T16:45:50,4,pauli_x,1,adam,700,300,40,20,32,189.4975689999992,0.4766666666666667,0.47649572649572647,-0.046945852227260554,0.4563758389261745,0.4722222222222222,0.4641638225255973,75,81,76,68,
2026-04-17T16:48:19,4,pauli_x,2,cobyla,700,300,40,20,32,147.44582049999735,0.5333333333333333,0.5379273504273504,0.07505285412262164,0.5108695652173914,0.6527777777777778,0.573170731707317,66,90,50,94,
2026-04-17T19:14:08,4,pauli_x,2,adam,700,300,40,20,32,8746.5572131,0.5566666666666666,0.5571581196581197,0.11404209965361045,0.5359477124183006,0.5694444444444444,0.5521885521885522,85,71,62,82,
2026-04-17T19:16:57,4,pauli_x,3,cobyla,700,300,40,20,32,166.9581244000001,0.47,0.46768162393162394,-0.06482721671577818,0.44360902255639095,0.4097222222222222,0.4259927797833935,82,74,85,59,
2026-04-17T22:02:11,4,pauli_x,3,adam,700,300,40,20,32,9912.6002239,0.48,0.4855769230769231,-0.028481012658227778,0.46875,0.625,0.5357142857142857,54,102,54,90,
2026-04-17T22:04:27,4,pauli_y,1,cobyla,700,300,40,20,32,134.25850200000423,0.5366666666666666,0.5357905982905983,0.07160032059845045,0.5174825174825175,0.5138888888888888,0.5156794425087108,87,69,70,74,
2026-04-18T00:11:01,4,pauli_y,1,adam,700,300,40,20,32,7592.451016099993,0.5466666666666666,0.5502136752136753,0.09957627118644063,0.5227272727272727,0.6388888888888888,0.575,72,84,52,92,
2026-04-18T00:13:30,4,pauli_y,2,cobyla,700,300,40,20,32,146.9813514999987,0.5066666666666667,0.5189636752136751,0.03695991671004695,0.49173553719008267,0.8263888888888888,0.616580310880829,33,123,25,119,
2026-04-18T02:39:28,4,pauli_y,2,adam,700,300,40,20,32,8756.093204200006,0.52,0.5,0.0,0.0,0.0,0.0,156,0,144,0,
2026-04-18T02:42:18,4,pauli_y,3,cobyla,700,300,40,20,32,167.47334930000943,0.5366666666666666,0.5371260683760684,0.07407407407407407,0.5163398692810458,0.5486111111111112,0.531986531986532,82,74,65,79,
2026-04-18T05:27:24,4,pauli_y,3,adam,700,300,40,20,32,9904.125953499999,0.5033333333333333,0.5018696581196581,0.0037443166622092017,0.48201438848920863,0.4652777777777778,0.4734982332155477,84,72,77,67,
2026-04-18T05:29:23,4,z_feature_map,1,cobyla,700,300,40,20,32,117.46611930000654,0.6,0.6012286324786325,0.20170303352847252,0.5759493670886076,0.6319444444444444,0.6026490066225165,89,67,53,91,
2026-04-18T07:27:02,4,z_feature_map,1,adam,700,300,40,20,32,7057.578997999997,0.5866666666666667,0.5881410256410257,0.17553191489361708,0.5625,0.625,0.5921052631578947,86,70,54,90,
2026-04-18T07:29:11,4,z_feature_map,2,cobyla,700,300,40,20,32,127.68991789998836,0.52,0.5197649572649572,0.039487726787620026,0.5,0.5138888888888888,0.5068493150684932,82,74,70,74,
2026-04-18T09:37:31,4,z_feature_map,2,adam,700,300,40,20,32,7698.451436300005,0.48333333333333334,0.4823717948717948,-0.035265829548490446,0.46153846153846156,0.4583333333333333,0.45993031358885017,79,77,78,66,
2026-04-18T09:39:52,4,z_feature_map,3,cobyla,700,300,40,20,32,138.55092969999532,0.5166666666666667,0.5162927350427351,0.03255938083800369,0.4965986394557823,0.5069444444444444,0.5017182130584192,82,74,71,73,
2026-04-18T11:58:31,4,z_feature_map,3,adam,700,300,40,20,32,8317.230165300003,0.48,0.4834401709401709,-0.03283898305084754,0.4659090909090909,0.5694444444444444,0.5125,62,94,62,82,
2026-04-18T12:00:42,4,zz_feature_map_linear,1,cobyla,700,300,40,20,32,129.5102295000106,0.5333333333333333,0.5336538461538461,0.0671641791044777,0.5131578947368421,0.5416666666666666,0.527027027027027,82,74,66,78,
2026-04-18T14:09:28,4,zz_feature_map_linear,1,adam,700,300,40,20,32,7724.701619200001,0.44666666666666666,0.4455128205128205,-0.10903260288615702,0.4225352112676056,0.4166666666666667,0.4195804195804196,74,82,84,60,
2026-04-18T14:12:01,4,zz_feature_map_linear,2,cobyla,700,300,40,20,32,151.4303407999978,0.5133333333333333,0.5109508547008547,0.021972132904608754,0.49242424242424243,0.4513888888888889,0.47101449275362317,89,67,79,65,
2026-04-18T16:42:51,4,zz_feature_map_linear,2,adam,700,300,40,20,32,9047.54000970001,0.54,0.5408653846153846,0.08146964856230032,0.5192307692307693,0.5625,0.54,81,75,63,81,
2026-04-18T16:45:47,4,zz_feature_map_linear,3,cobyla,700,300,40,20,32,174.10734670000966,0.5033333333333333,0.49893162393162394,-0.002152273338714039,0.47863247863247865,0.3888888888888889,0.42911877394636017,95,61,88,56,
2026-04-18T19:38:08,4,zz_feature_map_linear,3,adam,700,300,40,20,32,10338.652878199995,0.5133333333333333,0.5082799145299145,0.016702586206896464,0.49107142857142855,0.3819444444444444,0.4296875,99,57,89,55,
2026-04-18T19:40:31,4,zz_feature_map_full,1,cobyla,700,300,40,20,32,141.37584459999925,0.5,0.5018696581196581,0.0037194473963868546,0.4817073170731707,0.5486111111111112,0.512987012987013,71,85,65,79,
2026-04-18T22:01:06,4,zz_feature_map_full,1,adam,700,300,40,20,32,8432.791954400018,0.5266666666666666,0.5277777777777778,0.05534858967535916,0.5063291139240507,0.5555555555555556,0.5298013245033113,78,78,64,80,
2026-04-18T22:04:04,4,zz_feature_map_full,2,cobyla,700,300,40,20,32,176.04410459997598,0.45666666666666667,0.4577991452991453,-0.08406491088055335,0.44025157232704404,0.4861111111111111,0.46204620462046203,67,89,74,70,
2026-04-19T00:57:49,4,zz_feature_map_full,2,adam,700,300,40,20,32,10423.249771999981,0.53,0.5301816239316239,0.06025059984004255,0.5099337748344371,0.5347222222222222,0.5220338983050847,82,74,67,77,
2026-04-19T01:01:22,4,zz_feature_map_full,3,cobyla,700,300,40,20,32,210.1247973999998,0.4666666666666667,0.4650106837606838,-0.07009095773140706,0.4420289855072464,0.4236111111111111,0.4326241134751773,79,77,83,61,
2026-04-19T04:28:32,4,zz_feature_map_full,3,adam,700,300,40,20,32,12427.368985600013,0.5266666666666666,0.5275106837606838,0.0548455804046859,0.5064102564102564,0.5486111111111112,0.5266666666666666,79,77,65,79,
2026-04-19T04:36:54,8,pauli_x,1,cobyla,700,300,40,20,32,494.3682220999908,0.5,0.500801282051282,0.0015974440894569453,0.4807692307692308,0.5208333333333334,0.5,75,81,69,75,
2026-04-19T04:53:44,8,pauli_x,1,adam,700,300,40,20,32,1006.7523083999986,0.52,0.5192307692307692,0.038461538461538436,0.5,0.5,0.5,84,72,72,72,
2026-04-19T05:03:14,8,pauli_x,2,cobyla,700,300,40,20,32,566.5190142999927,0.59,0.5878739316239316,0.17626573801232248,0.5789473684210527,0.5347222222222222,0.555956678700361,100,56,67,77,
2026-04-19T17:54:14,8,pauli_x,2,adam,700,300,40,20,32,46255.754784599994,0.42,0.4196047008547008,-0.1606189967982925,0.39864864864864863,0.4097222222222222,0.4041095890410959,67,89,85,59,
2026-04-19T18:05:17,8,pauli_x,3,cobyla,700,300,40,20,32,657.6109132999845,0.5433333333333333,0.5403311965811965,0.0810303192916556,0.5275590551181102,0.4652777777777778,0.4944649446494465,96,60,77,67,
2026-04-20T08:35:30,8,pauli_x,3,adam,700,300,40,20,32,52208.6381792,0.5166666666666667,0.5211004273504274,0.04176579434311389,0.4972677595628415,0.6319444444444444,0.5565749235474006,64,92,53,91,
2026-04-20T08:43:49,8,pauli_y,1,cobyla,700,300,40,20,32,495.2124314000248,0.6266666666666667,0.625801282051282,0.25173703901656874,0.6126760563380281,0.6041666666666666,0.6083916083916084,101,55,57,87,
2026-04-20T19:55:36,8,pauli_y,1,adam,700,300,40,20,32,40303.55795460002,0.43666666666666665,0.43803418803418803,-0.12337144376495623,0.422360248447205,0.4722222222222222,0.4459016393442623,63,93,76,68,
2026-04-20T20:05:07,8,pauli_y,2,cobyla,700,300,40,20,32,566.8971833999967,0.49333333333333335,0.4775641025641026,-0.046255506607929764,0.375,0.08333333333333333,0.13636363636363635,136,20,132,12,
2026-04-21T08:57:06,8,pauli_y,2,adam,700,300,40,20,32,46314.87057259999,0.48333333333333334,0.49946581196581197,-0.0010333247222942266,0.4797047970479705,0.9027777777777778,0.6265060240963856,15,141,14,130,
2026-04-21T09:07:50,8,pauli_y,3,cobyla,700,300,40,20,32,639.6028502999688,0.52,0.5168269230769231,0.033816425120772875,0.5,0.4375,0.4666666666666667,93,63,81,63,
2026-04-21T23:37:53,8,pauli_y,3,adam,700,300,40,20,32,52197.969001699996,0.4166666666666667,0.4174679487179487,-0.164492946499867,0.4012738853503185,0.4375,0.4186046511627907,62,94,81,63,
2026-04-21T23:45:43,8,z_feature_map,1,cobyla,700,300,40,20,32,465.9870854000328,0.5333333333333333,0.531784188034188,0.06367041198501877,0.5144927536231884,0.4930555555555556,0.5035460992907801,89,67,73,71,
2026-04-22T10:14:14,8,z_feature_map,1,adam,700,300,40,20,32,37707.56424799998,0.5333333333333333,0.5333867521367521,0.06666666666666665,0.5133333333333333,0.5347222222222222,0.5238095238095238,83,73,67,77,
2026-04-22T10:22:36,8,z_feature_map,2,cobyla,700,300,40,20,32,498.69940310000675,0.58,0.579594017094017,0.15910304324612923,0.5616438356164384,0.5694444444444444,0.5655172413793104,92,64,62,82,
2026-04-22T21:44:56,8,z_feature_map,2,adam,700,300,40,20,32,40935.729825999995,0.4633333333333333,0.4623397435897436,-0.0753406358535933,0.4405594405594406,0.4375,0.43902439024390244,76,80,81,63,
2026-04-22T21:53:56,8,z_feature_map,3,cobyla,700,300,40,20,32,536.1894542999798,0.49,0.49252136752136755,-0.014858052533828658,0.47337278106508873,0.5555555555555556,0.5111821086261981,67,89,64,80,
2026-04-23T10:10:50,8,z_feature_map,3,adam,700,300,40,20,32,44210.517244599934,0.51,0.5109508547008547,0.02182592494011182,0.49044585987261147,0.5347222222222222,0.5116279069767442,76,80,67,77,
2026-04-23T10:19:25,8,zz_feature_map_linear,1,cobyla,700,300,40,20,32,511.2411276999628,0.5133333333333333,0.5138888888888888,0.027703782631859353,0.4935064935064935,0.5277777777777778,0.5100671140939598,78,78,68,76,
2026-04-23T21:56:36,8,zz_feature_map_linear,1,adam,700,300,40,20,32,41827.01853979996,0.49666666666666665,0.4986645299145299,-0.0026560424966799445,0.47878787878787876,0.5486111111111112,0.511326860841424,70,86,65,79,
2026-04-23T22:06:38,8,zz_feature_map_linear,2,cobyla,700,300,40,20,32,597.9129685000516,0.53,0.5291132478632479,0.0582420518300828,0.5104895104895105,0.5069444444444444,0.5087108013937283,86,70,71,73,
2026-04-24T11:45:11,8,zz_feature_map_linear,2,adam,700,300,40,20,32,49108.07088390004,0.51,0.5120192307692308,0.0239043824701195,0.4909090909090909,0.5625,0.5242718446601942,72,84,63,81,
2026-04-24T11:56:42,8,zz_feature_map_linear,3,cobyla,700,300,40,20,32,685.9932839999674,0.52,0.5160256410256411,0.032258064516129115,0.5,0.4166666666666667,0.45454545454545453,96,60,84,60,
2026-04-25T03:35:34,8,zz_feature_map_linear,3,adam,700,300,40,20,32,56326.5463862,0.47,0.46875,-0.06255012028869289,0.44680851063829785,0.4375,0.4421052631578947,78,78,81,63,
2026-04-25T03:46:41,8,zz_feature_map_full,1,cobyla,700,300,40,20,32,663.138833999983,0.47,0.4700854700854701,-0.059717408691015716,0.4503311258278146,0.4722222222222222,0.4610169491525424,73,83,76,68,
2026-04-25T18:48:55,8,zz_feature_map_full,1,adam,700,300,40,20,32,54128.26710559998,0.49333333333333335,0.4933226495726496,-0.01333333333333342,0.47333333333333333,0.4930555555555556,0.48299319727891155,77,79,73,71,
2026-04-25T19:04:06,8,zz_feature_map_full,2,cobyla,700,300,40,20,32,905.2751980000176,0.48,0.47970085470085466,-0.04055496264674496,0.4594594594594595,0.4722222222222222,0.4657534246575342,76,80,76,68,
2026-04-26T15:35:43,8,zz_feature_map_full,2,adam,700,300,40,20,32,73890.25734120002,0.5266666666666666,0.5275106837606838,0.0548455804046859,0.5064102564102564,0.5486111111111112,0.5266666666666666,79,77,65,79,
2026-04-26T15:54:58,8,zz_feature_map_full,3,cobyla,700,300,40,20,32,1146.5611622000579,0.48,0.48157051282051283,-0.036682615629984205,0.46296296296296297,0.5208333333333334,0.49019607843137253,69,87,69,75,
2026-04-27T17:56:07,8,zz_feature_map_full,3,adam,700,300,40,20,32,93660.2152343,0.48333333333333334,0.4829059829059829,-0.03416066186282363,0.46258503401360546,0.4722222222222222,0.46735395189003437,77,79,76,68,
